restaurant_title,restaurant_address,restaurant_page,restaurant_note
睡飽吃咖哩 元鈿豆乳雞專賣店,臺南市新營區三民路145之1號,https://ifoodie.tw/restaurant/62ea780f7cc7fc654912d728-%E7%9D%A1%E9%A3%BD%E5%90%83%E5%92%96%E5%93%A9-%E5%85%83%E9%88%BF%E8%B1%86%E4%B9%B3%E9%9B%9E%E5%B0%88%E8%B3%A3%E5%BA%97,https://ifoodie.tw/blog/62ea760d0abcc3770679f75f/link
山明肉圓,臺南市新營區中華路72之7號,https://ifoodie.tw/restaurant/62e893928282874ca43e8060-%E5%B1%B1%E6%98%8E%E8%82%89%E5%9C%93,https://ifoodie.tw/blog/62e7d3345ca6565f86c10d82/link
街口—涼麵/飯糰,臺南市新營區民治東路6號,https://ifoodie.tw/restaurant/651acbeb0fe5a9b14d862074-%E8%A1%97%E5%8F%A3-%E6%B6%BC%E9%BA%B5-%E9%A3%AF%E7%B3%B0,https://ifoodie.tw/blog/62de985b305a037a94cb6f00/link
海宴餐廳,臺南市新營區健康路46號,https://ifoodie.tw/restaurant/62d802b67cc7fc2de2d25b6e-%E6%B5%B7%E5%AE%B4%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/62d80111dc61524651251360/link
月の坊豆腐冰專賣店,臺南市新營區民權路96之20號,https://ifoodie.tw/restaurant/62d6a1087cc7fc17732d92c3-%E6%9C%88-%E5%9D%8A%E8%B1%86%E8%85%90%E5%86%B0%E5%B0%88%E8%B3%A3%E5%BA%97,https://ifoodie.tw/blog/62d6a0c4cd9957323307f2e9/link
早到晚到-新營店,臺南市新營區三民路117之3號,https://ifoodie.tw/restaurant/62d16b3c7cc7fc27de3b3384-%E6%97%A9%E5%88%B0%E6%99%9A%E5%88%B0-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/62d16983b046f42de78414ec/link
紅麥田-新營店,臺南市新營區復興路131之4號,https://ifoodie.tw/restaurant/62cd76a77cc7fc52c8821b49-%E7%B4%85%E9%BA%A5%E7%94%B0-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/62cd74faf312a15c4c975f98/link
馬祖新村 新營店,臺南市新營區三民路148之4號,https://ifoodie.tw/restaurant/5e1493e72756dd0e3a726112-%E9%A6%AC%E7%A5%96%E6%96%B0%E6%9D%91-%E6%96%B0%E7%87%9F%E5%BA%97,
莊記剉冰 新營店,臺南市新營區民生路19號,https://ifoodie.tw/restaurant/61e02b787cc7fc75406f73a9-%E8%8E%8A%E8%A8%98%E5%89%89%E5%86%B0-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/62bafff96eccb81d838e2521/link
軒味坊麻辣.鍋燒,臺南市新營區中正路50之1號,https://ifoodie.tw/restaurant/620b499acd99574aa3c1826f-%E8%BB%92%E5%91%B3%E5%9D%8A%E9%BA%BB%E8%BE%A3-%E9%8D%8B%E7%87%92,https://ifoodie.tw/blog/62b7ef76baf6d36788e20520/link
新營和誠塩粿,臺南市新營區民生路15號,https://ifoodie.tw/restaurant/5bddaec32756dd2e2506a7b9-%E6%96%B0%E7%87%9F%E5%92%8C%E8%AA%A0%E5%A1%A9%E7%B2%BF,https://ifoodie.tw/blog/62b468705388d028decd62e4/link
泰式幽靈串燒-新營店,臺南市新營區中正路368號,https://ifoodie.tw/restaurant/61e02b397cc7fc75406f7369-%E6%B3%B0%E5%BC%8F%E5%B9%BD%E9%9D%88%E4%B8%B2%E7%87%92-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/6290cec0a41d8664182b5b66/link
有間鹹酥雞,臺南市新營區大同路30之1號,https://ifoodie.tw/restaurant/6284f4167cc7fc754e306c42-%E6%9C%89%E9%96%93%E9%B9%B9%E9%85%A5%E9%9B%9E,https://ifoodie.tw/blog/6284f2a4f0ef4456f2c6f417/link
老先覺麻辣窯燒鍋 台南新營店,臺南市新營區新進路二段151號,https://ifoodie.tw/restaurant/61e02b107cc7fc75406f7339-%E8%80%81%E5%85%88%E8%A6%BA%E9%BA%BB%E8%BE%A3%E7%AA%AF%E7%87%92%E9%8D%8B-%E5%8F%B0%E5%8D%97%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/627bb83c964ca376bf2f7da8/link
真好吃麵疙瘩,臺南市新營區中華路54之1號,https://ifoodie.tw/restaurant/627916a87cc7fc43a85ef605-%E7%9C%9F%E5%A5%BD%E5%90%83%E9%BA%B5%E7%96%99%E7%98%A9,https://ifoodie.tw/blog/6279152315b4a2196ead7c7b/link
食光雞,臺南市新營區大同路45之1號,https://ifoodie.tw/restaurant/6278839e873d796065fc3f88-%E9%A3%9F%E5%85%89%E9%9B%9E,https://ifoodie.tw/blog/6277c38b092834229a4b289b/link
燒肉飯,臺南市新營區中正路50號,https://ifoodie.tw/restaurant/626be7e47cc7fc32e69a0282-%E7%87%92%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/626be6275352e061e8f3eff6/link
知味土魠魚羹,臺南市新營區中正路82號,https://ifoodie.tw/restaurant/625f80f4781cc014e333d553-%E7%9F%A5%E5%91%B3%E5%9C%9F%E9%AD%A0%E9%AD%9A%E7%BE%B9,https://ifoodie.tw/blog/625eb6d6aee0916978ab2720/link
來碗拉麵 新營店,臺南市新營區三民路156號,https://ifoodie.tw/restaurant/625821287cc7fc0972fa9da4-%E4%BE%86%E7%A2%97%E6%8B%89%E9%BA%B5-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/62581f8b0c097c71c84c66fa/link
香夫子牛肉麵,臺南市新營區民生路1號,https://ifoodie.tw/restaurant/62542ca87cc7fc05f2329233-%E9%A6%99%E5%A4%AB%E5%AD%90%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/62542b0051452568b731209e/link
廣美自助餐,臺南市新營區民治路154之1號,https://ifoodie.tw/restaurant/624ee6a77cc7fc5609230d4b-%E5%BB%A3%E7%BE%8E%E8%87%AA%E5%8A%A9%E9%A4%90,https://ifoodie.tw/blog/624ee504276de26838812e94/link
Lu露手作甜點(不定時公休請參考臉書粉專),臺南市新營區長榮路二段757號,https://ifoodie.tw/restaurant/624d95047cc7fc13c7f82557-Lu%E9%9C%B2%E6%89%8B%E4%BD%9C%E7%94%9C%E9%BB%9E-%E4%B8%8D%E5%AE%9A%E6%99%82%E5%85%AC%E4%BC%91%E8%AB%8B%E5%8F%83%E8%80%83%E8%87%89%E6%9B%B8%E7%B2%89%E5%B0%88,https://ifoodie.tw/blog/624d937bfc81bc2d4c52553e/link
查理咬我咖啡攤,臺南市新營區民治路156巷16號,https://ifoodie.tw/restaurant/61da9c2582828715d6421fb0-%E6%9F%A5%E7%90%86%E5%92%AC%E6%88%91%E5%92%96%E5%95%A1%E6%94%A4,https://ifoodie.tw/blog/6243ef0acd99575788a4923d/link
藍盤子早午餐 新營東興店,臺南市新營區東興路108號,https://ifoodie.tw/restaurant/64e418a3ceb27c7088d05cba-%E8%97%8D%E7%9B%A4%E5%AD%90%E6%97%A9%E5%8D%88%E9%A4%90-%E6%96%B0%E7%87%9F%E6%9D%B1%E8%88%88%E5%BA%97,https://ifoodie.tw/blog/623c6fbecbb98f61569a1fce/link
津好港式燒臘,臺南市新營區復興路143號,https://ifoodie.tw/restaurant/61e02b337cc7fc75406f735f-%E6%B4%A5%E5%A5%BD%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98,https://ifoodie.tw/blog/623729e32f29d47881c88157/link
民權水煎包,臺南市新營區民權路88號,https://ifoodie.tw/restaurant/5c4db9f222613919367a846a-%E6%B0%91%E6%AC%8A%E6%B0%B4%E7%85%8E%E5%8C%85,https://ifoodie.tw/blog/6233357cde2315207fdbb81f/link
小辣椒滷味,臺南市新營區民權路29之1號,https://ifoodie.tw/restaurant/622f42a57cc7fc0e87ed9ad4-%E5%B0%8F%E8%BE%A3%E6%A4%92%E6%BB%B7%E5%91%B3,https://ifoodie.tw/blog/622f40e9fa98695e0b8999a3/link
拉亞漢堡 新營民治,臺南市新營區民治路6之8號,https://ifoodie.tw/restaurant/6229fc827cc7fc313b50dfb6-%E6%8B%89%E4%BA%9E%E6%BC%A2%E5%A0%A1-%E6%96%B0%E7%87%9F%E6%B0%91%E6%B2%BB,https://ifoodie.tw/blog/6229fae650582c6474c72c74/link
吃飯吧 Let's eat,臺南市新營區綠川北街145號,https://ifoodie.tw/restaurant/61e02b327cc7fc75406f735d-%E5%90%83%E9%A3%AF%E5%90%A7-Let-s-eat,https://ifoodie.tw/blog/6220c095a154756ea751d91d/link
台灣鐵路便當 新營站,臺南市新營區復興路161號,https://ifoodie.tw/restaurant/621e1f517cc7fc44c1c63fb9-%E5%8F%B0%E7%81%A3%E9%90%B5%E8%B7%AF%E4%BE%BF%E7%95%B6-%E6%96%B0%E7%87%9F%E7%AB%99,https://ifoodie.tw/blog/621e1d841cc1d078f6a4ea04/link
昌平炸雞王 新營店,臺南市新營區復興路128號,https://ifoodie.tw/restaurant/620cfbeb7cc7fc5441c05614-%E6%98%8C%E5%B9%B3%E7%82%B8%E9%9B%9E%E7%8E%8B-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/620cfa4769221b31c309fcb9/link
古早味便當,臺南市新營區民治路44號,https://ifoodie.tw/restaurant/620baac17cc7fc5442ba4e7f-%E5%8F%A4%E6%97%A9%E5%91%B3%E4%BE%BF%E7%95%B6,https://ifoodie.tw/blog/620ba89655bbb239aa9e548a/link
米軒壽司 Mi-Xuan Sushi House,台南市新營區大同路43之16號,https://ifoodie.tw/restaurant/6209ec798282873afe2a7587-%E7%B1%B3%E8%BB%92%E5%A3%BD%E5%8F%B8-Mi-Xuan-Sushi-H,https://ifoodie.tw/blog/6209ec60a62728231703b038/link
新營阿忠豆菜麵,臺南市新營區中正路25號,https://ifoodie.tw/restaurant/570fdc912756dd077e9b32ef-%E6%96%B0%E7%87%9F%E9%98%BF%E5%BF%A0%E8%B1%86%E8%8F%9C%E9%BA%B5,https://ifoodie.tw/blog/6205bc8cfacf207593213201/link
金巧味脆酥臭豆腐,臺南市新營區復興路11號,https://ifoodie.tw/restaurant/62026fb47cc7fc0c9189cbe9-%E9%87%91%E5%B7%A7%E5%91%B3%E8%84%86%E9%85%A5%E8%87%AD%E8%B1%86%E8%85%90,https://ifoodie.tw/blog/62026e2a7b69681d0bc7ac3a/link
劉哥麵店 新營店,臺南市新營區民治路28巷7之2號,https://ifoodie.tw/restaurant/603dd338baf6d36f8b6340fe-%E5%8A%89%E5%93%A5%E9%BA%B5%E5%BA%97-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61f34e268282875ebc296c34/link
御田屋關東煮,台南市新營區三民路160號,https://ifoodie.tw/restaurant/61f20c82a6272838bfc99956-%E5%BE%A1%E7%94%B0%E5%B1%8B%E9%97%9C%E6%9D%B1%E7%85%AE,https://ifoodie.tw/blog/61eff96ed97512378f46be1d/link
早餐工坊Breakfast,臺南市新營區中興路30號,https://ifoodie.tw/restaurant/61e811cb7cc7fc170355adc2-%E6%97%A9%E9%A4%90%E5%B7%A5%E5%9D%8ABreakfast,https://ifoodie.tw/blog/61e8104510cc943cda4012e9/link
新營𩵚魠鹹粥,臺南市新營區復興路130之2號,https://ifoodie.tw/restaurant/61e767a3cd99575aa0d81cbf-%E6%96%B0%E7%87%9F-%E9%AD%A0%E9%B9%B9%E7%B2%A5,https://ifoodie.tw/blog/61e6bea4f1311703d6a20f80/link
禾口味,臺南市新營區復興路43號,https://ifoodie.tw/restaurant/61e0e583781cc075bb260b1a-%E7%A6%BE%E5%8F%A3%E5%91%B3,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc99c/link
高興手工水餃煎餃專賣店,臺南市新營區同濟街100號,https://ifoodie.tw/restaurant/61e17ae17cc7fc16dc2bc18f-%E9%AB%98%E8%88%88%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83%E7%85%8E%E9%A4%83%E5%B0%88%E8%B3%A3%E5%BA%97,https://ifoodie.tw/blog/61e1789a762520077a77754b/link
柒早日式早午餐 新營民治店,臺南市新營區民治路8之7號,https://ifoodie.tw/restaurant/61e0e202baf6d36b064a9d75-%E6%9F%92%E6%97%A9%E6%97%A5%E5%BC%8F%E6%97%A9%E5%8D%88%E9%A4%90-%E6%96%B0%E7%87%9F%E6%B0%91%E6%B2%BB%E5%BA%97,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9ad/link
譚歐巴(原巴古廚房),臺南市新營區中華路94之2號,https://ifoodie.tw/restaurant/592085372756dd5484ad9378-%E8%AD%9A%E6%AD%90%E5%B7%B4-%E5%8E%9F%E5%B7%B4%E5%8F%A4%E5%BB%9A%E6%88%BF-,https://ifoodie.tw/blog/61ded3565750e9243bd50387/link
何佳佳蔥油餅 新營店,臺南市新營區復興路107號,https://ifoodie.tw/restaurant/61e0e085873d79585f0a40c1-%E4%BD%95%E4%BD%B3%E4%BD%B3%E8%94%A5%E6%B2%B9%E9%A4%85-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9dd/link
懷舊食堂,臺南市新營區民治路80之1號,https://ifoodie.tw/restaurant/5d91b2ef8c906d07b35f9775-%E6%87%B7%E8%88%8A%E9%A3%9F%E5%A0%82,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9f4/link
Vic mama緯克媽媽餐館,臺南市新營區公園路二段150號,https://ifoodie.tw/restaurant/61e0e07b82828714c0e6ebbe-Vic-mama%E7%B7%AF%E5%85%8B%E5%AA%BD%E5%AA%BD%E9%A4%90%E9%A4%A8,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9de/link
金時代麵店,臺南市新營區博愛街26號,https://ifoodie.tw/restaurant/5fcf542e2261397308f1c123-%E9%87%91%E6%99%82%E4%BB%A3%E9%BA%B5%E5%BA%97,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9f8/link
阿華手工水餃,臺南市新營區復興路131之6號,https://ifoodie.tw/restaurant/61e0e4d1cd99575f696e30b0-%E9%98%BF%E8%8F%AF%E6%89%8B%E5%B7%A5%E6%B0%B4%E9%A4%83,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9af/link
Nice Nine 雙醬咖哩 新營店,臺南市新營區仁愛街107號,https://ifoodie.tw/restaurant/61e02af07cc7fc75406f7319-Nice-Nine-%E9%9B%99%E9%86%AC%E5%92%96%E5%93%A9-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9df/link
新營李家宇航牛肉湯,臺南市新營區中正路33之6號,https://ifoodie.tw/restaurant/60b7a384a6272846a04ccf83-%E6%96%B0%E7%87%9F%E6%9D%8E%E5%AE%B6%E5%AE%87%E8%88%AA%E7%89%9B%E8%82%89%E6%B9%AF,https://ifoodie.tw/blog/63f6d8d2d20d87610f63d253/link
QQ便當 腿庫飯爌肉飯,臺南市新營區民生路7之1號,https://ifoodie.tw/restaurant/61e0e4c6a6272851ddabfa4c-QQ%E4%BE%BF%E7%95%B6-%E8%85%BF%E5%BA%AB%E9%A3%AF%E7%88%8C%E8%82%89%E9%A3%AF,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9b0/link
好津味羊肉爐,臺南市新營區復興路153之2號,https://ifoodie.tw/restaurant/61e02aea7cc7fc75406f7311-%E5%A5%BD%E6%B4%A5%E5%91%B3%E7%BE%8A%E8%82%89%E7%88%90,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82c1/link
廣味港式燒臘,臺南市新營區民治路158之3號,https://ifoodie.tw/restaurant/61e02b217cc7fc75406f734f-%E5%BB%A3%E5%91%B3%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8310/link
Louisa Coffee 路易．莎咖啡(新營門市),臺南市新營區三民路152之1號,https://ifoodie.tw/restaurant/61e02b5b7cc7fc75406f7391-Louisa-Coffee-%E8%B7%AF%E6%98%93-%E8%8E%8E%E5%92%96%E5%95%A1,https://ifoodie.tw/blog/61dfa0b2707d757c36ba836e/link
日作麵包,臺南市新營區三民路156之2號,https://ifoodie.tw/restaurant/61e02aee7cc7fc75406f7315-%E6%97%A5%E4%BD%9C%E9%BA%B5%E5%8C%85,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82c2/link
甲一飯包 台南新營店,臺南市新營區復興路307號,https://ifoodie.tw/restaurant/64fac3fb8065a1310a793d05-%E7%94%B2%E4%B8%80%E9%A3%AF%E5%8C%85-%E5%8F%B0%E5%8D%97%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8311/link
POPO's輕便當,臺南市新營區東興路113號,https://ifoodie.tw/restaurant/64e418e58d3df3e8a14d7a14-POPO-s%E8%BC%95%E4%BE%BF%E7%95%B6,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8349/link
泰碳吉 泰式料理,台南市新營區民治路146-5號,https://ifoodie.tw/restaurant/61e02af87cc7fc75406f7323-%E6%B3%B0%E7%A2%B3%E5%90%89-%E6%B3%B0%E5%BC%8F%E6%96%99%E7%90%86,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82c3/link
日十早午食-新營店,臺南市新營區民權路96之5號,https://ifoodie.tw/restaurant/61e02b237cc7fc75406f7351-%E6%97%A5%E5%8D%81%E6%97%A9%E5%8D%88%E9%A3%9F-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8312/link
魔王狂爆雞排,臺南市新營區三民路136之15號,https://ifoodie.tw/restaurant/652e1b267be9c3a014be88e4-%E9%AD%94%E7%8E%8B%E7%8B%82%E7%88%86%E9%9B%9E%E6%8E%92,https://ifoodie.tw/blog/61dfa0b2707d757c36ba834b/link
大口香雞排 新進店,臺南市新營區新進路6號,https://ifoodie.tw/restaurant/6174b1e1a6272865f5eb1f56-%E5%A4%A7%E5%8F%A3%E9%A6%99%E9%9B%9E%E6%8E%92-%E6%96%B0%E9%80%B2%E5%BA%97,https://ifoodie.tw/blog/61740cc5de665b2766de2f0e/link
梁社漢排骨 新營店,臺南市新營區新進路二段8號,https://ifoodie.tw/restaurant/61e02ae67cc7fc75406f730d-%E6%A2%81%E7%A4%BE%E6%BC%A2%E6%8E%92%E9%AA%A8-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82a3/link
六品傳統美食,臺南市新營區公誠街11巷1號,https://ifoodie.tw/restaurant/61e0d1ba82828714fd76b39b-%E5%85%AD%E5%93%81%E5%82%B3%E7%B5%B1%E7%BE%8E%E9%A3%9F,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82d8/link
銀波布丁_新營門市,臺南市新營區三民路88之1號,https://ifoodie.tw/restaurant/61e02b357cc7fc75406f7363-%E9%8A%80%E6%B3%A2%E5%B8%83%E4%B8%81-%E6%96%B0%E7%87%9F%E9%96%80%E5%B8%82,https://ifoodie.tw/blog/61dfa0b2707d757c36ba833c/link
廣久港式燒臘,臺南市新營區中山路81號,https://ifoodie.tw/restaurant/61e02b187cc7fc75406f7345-%E5%BB%A3%E4%B9%85%E6%B8%AF%E5%BC%8F%E7%87%92%E8%87%98,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8304/link
宗華 蝦仁。小排飯,臺南市新營區新進路二段87之1號,https://ifoodie.tw/restaurant/61e0e06882828714c0e6ebb8-%E5%AE%97%E8%8F%AF-%E8%9D%A6%E4%BB%81-%E5%B0%8F%E6%8E%92%E9%A3%AF,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9e0/link
曾家小館,臺南市新營區民族路110號,https://ifoodie.tw/restaurant/61e02b717cc7fc75406f73a1-%E6%9B%BE%E5%AE%B6%E5%B0%8F%E9%A4%A8,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82b6/link
小紅堂牛肉麵,臺南市新營區民權路118之5號,https://ifoodie.tw/restaurant/5eef77872261395afbf36b61-%E5%B0%8F%E7%B4%85%E5%A0%82%E7%89%9B%E8%82%89%E9%BA%B5,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8305/link
瘋狗堡新營總店,臺南市新營區民權路61之1號,https://ifoodie.tw/restaurant/61e02b3b7cc7fc75406f736b-%E7%98%8B%E7%8B%97%E5%A0%A1%E6%96%B0%E7%87%9F%E7%B8%BD%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82da/link
新營勇伯擔仔麵,新營區綠川街60號,https://ifoodie.tw/restaurant/61e0d308781cc075bb260635-%E6%96%B0%E7%87%9F%E5%8B%87%E4%BC%AF%E6%93%94%E4%BB%94%E9%BA%B5,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82b7/link
花果山,臺南市新營區民權路4號,https://ifoodie.tw/restaurant/6466e278faabb46b0e6ca356-%E8%8A%B1%E6%9E%9C%E5%B1%B1,https://ifoodie.tw/blog/61dfa0b2707d757c36ba833e/link
炸得好日式炸雞 中正店,台南市新營區中正路64-1號,https://ifoodie.tw/restaurant/61e0d0a2baf6d36b07df6a11-%E7%82%B8%E5%BE%97%E5%A5%BD%E6%97%A5%E5%BC%8F%E7%82%B8%E9%9B%9E-%E4%B8%AD%E6%AD%A3%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8306/link
藝鍋物 新營店,臺南市新營區民治路35之1號,https://ifoodie.tw/restaurant/61e0d479baf6d36b064a9aef-%E8%97%9D%E9%8D%8B%E7%89%A9-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82a6/link
上宇林 新營民治店,臺南市新營區民治路26巷7之2號,https://ifoodie.tw/restaurant/6139b538781cc0215255ba81-%E4%B8%8A%E5%AE%87%E6%9E%97-%E6%96%B0%E7%87%9F%E6%B0%91%E6%B2%BB%E5%BA%97,https://ifoodie.tw/blog/6139b50782828716abcfd4a9/link
溝邊生猛海鮮,臺南市新營區東興路86號,https://ifoodie.tw/restaurant/61e02af97cc7fc75406f7325-%E6%BA%9D%E9%82%8A%E7%94%9F%E7%8C%9B%E6%B5%B7%E9%AE%AE,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82db/link
醬匠便當,臺南市新營區中華路102號,https://ifoodie.tw/restaurant/61e0d2fea6272851ddabf21d-%E9%86%AC%E5%8C%A0%E4%BE%BF%E7%95%B6,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82b8/link
双木林食坊(店休日依FB、IG為主）,臺南市新營區武昌街56號,https://ifoodie.tw/restaurant/61e02b387cc7fc75406f7367-%E5%8F%8C%E6%9C%A8%E6%9E%97%E9%A3%9F%E5%9D%8A-%E5%BA%97%E4%BC%91%E6%97%A5%E4%BE%9DFB-IG%E7%82%BA%E4%B8%BB-,https://ifoodie.tw/blog/61dfa0b2707d757c36ba833f/link
自來香餡餅,臺南市新營區臺南縣新營市民治路72號,https://ifoodie.tw/restaurant/5cb0ac8a23679c728e7d9a24-%E8%87%AA%E4%BE%86%E9%A6%99%E9%A4%A1%E9%A4%85,https://ifoodie.tw/blog/611696ffcd9957292b6f6673/link
DYC.Coffee 打咖啡 (府西路門市),臺南市新營區府西路231巷17號,https://ifoodie.tw/restaurant/61e02b177cc7fc75406f7343-DYC-Coffee-%E6%89%93%E5%92%96%E5%95%A1-%E5%BA%9C%E8%A5%BF%E8%B7%AF%E9%96%80%E5%B8%82,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82ec/link
職人雙饗丼 新營店,臺南市新營區復興路87號1樓,https://ifoodie.tw/restaurant/61e0de0ecd99575fa6b5bf45-%E8%81%B7%E4%BA%BA%E9%9B%99%E9%A5%97%E4%B8%BC-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61e0d00977f9d17cf8edc9fa/link
HOME City 我的家義式餐廳,臺南市新營區東興路526號,https://ifoodie.tw/restaurant/5d01d3032261396c83988510-HOME-City-%E6%88%91%E7%9A%84%E5%AE%B6%E7%BE%A9%E5%BC%8F%E9%A4%90%E5%BB%B3,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8319/link
雙多小火鍋,臺南市新營區信義街69號,https://ifoodie.tw/restaurant/61e02aff7cc7fc75406f732b-%E9%9B%99%E5%A4%9A%E5%B0%8F%E7%81%AB%E9%8D%8B,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8377/link
蓮城越南料理,臺南市新營區中華路96號,https://ifoodie.tw/restaurant/5d392d95226139331158dd38-%E8%93%AE%E5%9F%8E%E8%B6%8A%E5%8D%97%E6%96%99%E7%90%86,https://ifoodie.tw/blog/60be47c2a627283c1d4724ed/link
鴨家莊,台南市新營區復興路147-1號,https://ifoodie.tw/restaurant/60a9005e7cc7fc47353b066a-%E9%B4%A8%E5%AE%B6%E8%8E%8A,https://ifoodie.tw/blog/60a9003f873d791cb829e7c0/link
小麟牛排館,臺南市新營區中正路130之9號,https://ifoodie.tw/restaurant/61e0d01ba6272851a09106b9-%E5%B0%8F%E9%BA%9F%E7%89%9B%E6%8E%92%E9%A4%A8,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8378/link
宜華蛋餅,台南市新營區三民路132-2號,https://ifoodie.tw/restaurant/6098995482828776977118f4-%E5%AE%9C%E8%8F%AF%E8%9B%8B%E9%A4%85,https://ifoodie.tw/blog/609692e77bdf365ea52db45c/link
新營炒血 復興店,臺南市新營區復興路238之1號,https://ifoodie.tw/restaurant/61e0d0e582828714fd76b34b-%E6%96%B0%E7%87%9F%E7%82%92%E8%A1%80-%E5%BE%A9%E8%88%88%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82ee/link
洋城義大利餐廳-新營店,臺南市新營區健康路251號,https://ifoodie.tw/restaurant/61e02b467cc7fc75406f7375-%E6%B4%8B%E5%9F%8E%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E5%BB%B3-%E6%96%B0%E7%87%9F%E5%BA%97,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8353/link
圓壽司,臺南市新營區中正路37巷1號,https://ifoodie.tw/restaurant/61e02b627cc7fc75406f7393-%E5%9C%93%E5%A3%BD%E5%8F%B8,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8379/link
校長食館,臺南市新營區大同路45之2號,https://ifoodie.tw/restaurant/63327361cb88154b3d4529f2-%E6%A0%A1%E9%95%B7%E9%A3%9F%E9%A4%A8,https://ifoodie.tw/blog/61dfa0b2707d757c36ba8344/link
新營好吃雞土雞城,臺南市新營區新進路二段332號,https://ifoodie.tw/restaurant/5d3535f5d6895d079b93a2a8-%E6%96%B0%E7%87%9F%E5%A5%BD%E5%90%83%E9%9B%9E%E5%9C%9F%E9%9B%9E%E5%9F%8E,
小林冰舖新營,臺南市新營區中正路62之1號,https://ifoodie.tw/restaurant/61e0d2b6a6272851ddabf1f4-%E5%B0%8F%E6%9E%97%E5%86%B0%E8%88%96%E6%96%B0%E7%87%9F,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82be/link
包仔師胚芽意麵（倪齊澔）,臺南市新營區中正路27之5號,https://ifoodie.tw/restaurant/61e02b017cc7fc75406f732d-%E5%8C%85%E4%BB%94%E5%B8%AB%E8%83%9A%E8%8A%BD%E6%84%8F%E9%BA%B5-%E5%80%AA%E9%BD%8A%E6%BE%94-,https://ifoodie.tw/blog/61dfa0b2707d757c36ba82e0/link
